"Order Date","Customer Name","State","Category","Sub-Category","Product Name","Sales","Quantity","Profit"
"2015-06-08","Maureen Gnade","Illinois","Technology","Accessories","Maxell 4.7GB DVD+R 5/Pack",2.376,3,0.7425
"2015-06-08","Maureen Gnade","Illinois","Office Supplies","Appliances","Hoover Shoulder Vac Commercial Portable Vacuum",143.128,2,-393.602
"2016-06-24","Max Jones","California","Technology","Machines","Okidata MB760 Printer",4476.8,4,503.64
"2016-06-24","Max Jones","California","Office Supplies","Paper","Xerox 189",104.85,1,50.328
"2016-06-24","Max Jones","California","Office Supplies","Appliances","APC 7 Outlet Network SurgeArrest Surge Protector",241.44,3,72.432
"2016-03-15","Sanjit Jacobs","Mississippi","Office Supplies","Paper","Xerox 1964",319.76,14,147.0896
"2016-03-15","Sanjit Jacobs","Mississippi","Office Supplies","Paper","Xerox 1964",45.68,2,21.0128
"2016-12-01","Laurel Beltran","California","Furniture","Furnishings","Tenex Chairmats For Use With Carpeted Floors",31.96,2,1.598
"2016-12-01","Laurel Beltran","California","Office Supplies","Paper","Xerox 1886",47.9,1,22.992
"2016-12-01","Laurel Beltran","California","Office Supplies","Storage","Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,222.588
"2016-12-01","Laurel Beltran","California","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,11.2308
"2017-06-12","Sarah Brown","Washington","Technology","Phones","OtterBox Defender Series Case - Samsung Galaxy S4",71.976,3,8.997
"2017-06-12","Sarah Brown","Washington","Office Supplies","Paper","Xerox 203",19.44,3,9.3312
"2016-03-19","Corey Catlett","Tennessee","Office Supplies","Binders","Ibico Recycled Grain-Textured Covers",31.086,3,-20.724
"2016-11-14","Darren Powers","New York","Technology","Phones","SmartStand Mobile Device Holder, Assorted Colors",13.98,2,3.9144
"2016-11-14","Darren Powers","New York","Office Supplies","Art","Boston Home & Office Model 2000 Electric Pencil Sharpeners",23.65,1,6.149
"2017-08-07","Jeremy Lonsdale","California","Technology","Phones","Polycom VoiceStation 500 Conference�phone",707.88,3,44.2425
"2017-08-07","Jeremy Lonsdale","California","Office Supplies","Binders","Cardinal Holdit Business Card Pockets",11.952,3,4.1832
"2017-08-07","Jeremy Lonsdale","California","Office Supplies","Binders","Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3,11.673
"2017-08-07","Jeremy Lonsdale","California","Technology","Accessories","Sony Micro Vault Click 4 GB USB 2.0 Flash Drive",55.76,4,7.8064
"2017-08-07","Jeremy Lonsdale","California","Office Supplies","Paper","Xerox 1881",24.56,2,11.5432
"2017-08-07","Jeremy Lonsdale","California","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,15.525
"2017-08-07","Jeremy Lonsdale","California","Furniture","Chairs","Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs",207.184,1,25.898
"2017-08-07","Jeremy Lonsdale","California","Office Supplies","Appliances","3.6 Cubic Foot Counter Height Office Refrigerator",1473.1,5,412.468
"2015-08-21","Sean Miller","Pennsylvania","Office Supplies","Supplies","Staple remover",3.488,2,-0.6976
"2015-08-21","Sean Miller","Pennsylvania","Technology","Accessories","Sabrent 4-Port USB 2.0 Hub",21.728,4,3.8024
"2015-08-21","Sean Miller","Pennsylvania","Office Supplies","Storage","SAFCO Commercial Wire Shelving, Black",663.072,6,-165.768
"2015-08-21","Sean Miller","Pennsylvania","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine",99.588,2,-82.99
"2015-08-21","Sean Miller","Pennsylvania","Office Supplies","Paper","Xerox 1979",49.568,2,15.49
"2015-11-02","Barry Blumstein","Texas","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern",29.372,7,-46.9952
"2015-11-02","Barry Blumstein","Texas","Technology","Phones","Aastra 6757i CT Wireless VoIP phone",344.704,2,38.7792
"2014-11-30","Philip Brown","Arizona","Office Supplies","Supplies","Acme Office Executive Series Stainless Steel Trimmers",47.992,7,3.5994
"2014-11-30","Philip Brown","Arizona","Technology","Accessories","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,-16.614
"2014-05-10","Greg Matthias","California","Office Supplies","Paper","Southworth 25% Cotton Premium Laser Paper and Envelopes",39.96,2,19.1808
"2014-05-10","Greg Matthias","California","Technology","Phones","Wilson Electronics DB Pro Signal Booster",1432,5,125.3
"2014-05-10","Greg Matthias","California","Office Supplies","Supplies","Acme Design Stainless Steel Bent Scissors",41.04,6,11.0808
"2014-05-10","Greg Matthias","California","Furniture","Chairs","Hon Pagoda Stacking Chairs",256.784,1,32.098
"2016-10-17","Nick Radford","New Jersey","Furniture","Bookcases","O'Sullivan Living Dimensions 2-Shelf Bookcases",120.98,1,12.098
"2016-10-17","Nick Radford","New Jersey","Office Supplies","Binders","GBC ProClick 150 Presentation Binding System",315.98,1,148.5106
"2016-10-30","Edward Hooks","New York","Office Supplies","Binders","GBC Personal VeloBind Strips",28.752,3,10.0632
"2016-10-30","Edward Hooks","New York","Office Supplies","Art","Boston KS Multi-Size Manual Pencil Sharpener",114.95,5,32.186
"2016-12-01","Fred Hopkins","California","Office Supplies","Art","Sanford Colorific Colored Pencils, 12/Box",23.04,8,6.912
"2016-04-21","Brian Thompson","Connecticut","Office Supplies","Art","Colorific Watercolor Pencils",15.48,3,4.4892
"2016-04-21","Brian Thompson","Connecticut","Office Supplies","Paper","Xerox 209",51.84,8,24.8832
"2017-08-03","Adrian Barton","Illinois","Technology","Accessories","Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",39.816,3,7.4655
"2017-08-03","Scot Coram","Washington","Office Supplies","Storage","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,4.1756
"2017-12-11","Roy Skaria","Iowa","Office Supplies","Envelopes","Pastel Pink Envelopes",7.28,1,3.4944
"2017-12-11","Roy Skaria","Iowa","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters",5.4,3,2.592
"2015-03-14","Arianne Irving","California","Office Supplies","Paper","Xerox 223",19.44,3,9.3312
"2014-12-08","Denny Joy","California","Furniture","Furnishings","Luxo Economy Swing Arm Lamp",39.88,2,11.1664
"2014-12-08","Denny Joy","California","Furniture","Furnishings","DAX Natural Wood-Tone Poster Frame",79.44,3,28.5984
"2017-09-30","Barbara Fisher","Pennsylvania","Office Supplies","Labels","Self-Adhesive Address Labels for Typewriters with Dispenser Box",20.664,7,6.9741
"2016-11-21","Tiffany House","California","Office Supplies","Paper","Xerox 222",32.4,5,15.552
"2017-11-24","Jason Gross","Texas","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,-24.7716
"2017-11-14","Arthur Wiediger","Minnesota","Office Supplies","Envelopes","Security-Tint Envelopes",15.28,2,7.4872
"2015-08-16","Joni Wasserman","Pennsylvania","Office Supplies","Storage","Iris Project Case",44.688,7,3.3516
"2015-08-16","Joni Wasserman","Pennsylvania","Furniture","Bookcases","O'Sullivan Plantations 2-Door Library in Landvery Oak",301.47,3,-204.9996
"2017-10-13","Michelle Huthwaite","Louisiana","Office Supplies","Labels","Avery 52",11.07,3,5.2029
"2017-10-13","Michelle Huthwaite","Louisiana","Furniture","Tables","Bretford Rectangular Conference Table Tops",1504.52,4,346.0396
"2017-10-13","Michelle Huthwaite","Louisiana","Office Supplies","Paper","Xerox 231",25.92,4,12.4416
"2017-11-04","Frank Merwin","Texas","Office Supplies","Binders","GBC Standard Plastic Binding Systems' Combs",7.536,6,-13.188
"2017-11-04","Frank Merwin","Texas","Office Supplies","Binders","Self-Adhesive Ring Binder Labels",1.408,2,-2.3232
"2017-11-04","Frank Merwin","Texas","Office Supplies","Binders","Wilson Jones Impact Binders",4.144,4,-6.4232
"2017-11-04","Frank Merwin","Texas","Office Supplies","Storage","Rogers Deluxe File Chest",52.752,3,-12.5286
"2017-03-19","George Zrebassa","California","Office Supplies","Appliances","Belkin 5 Outlet SurgeMaster Power Centers",381.36,7,106.7808
"2014-11-03","Tracy Collins","California","Office Supplies","Art","Prang Dustless Chalk Sticks",6.72,4,3.36
"2017-07-23","Tracy Blumstein","California","Office Supplies","Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,5.5071
"2017-07-23","Tracy Blumstein","California","Office Supplies","Paper","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)",58.32,9,27.9936
"2014-12-27","Resi P�lking","Arizona","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine",946.764,6,-694.2936
"2016-09-02","Lena Radford","California","Furniture","Furnishings","Ultra Door Pull Handle",94.68,9,31.2444
"2016-09-02","Lena Radford","California","Office Supplies","Storage","Akro Stacking Bins",23.67,3,0.9468
"2016-09-02","Lena Radford","California","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone",1091.168,4,68.198
"2016-09-02","Lena Radford","California","Office Supplies","Art","Blackstonian Pencils",18.69,7,5.2332
"2016-09-02","Lena Radford","California","Furniture","Tables","Chromcraft Rectangular Conference Tables",568.728,3,28.4364
"2016-09-02","Lena Radford","California","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal",7.312,1,2.5592
"2017-02-11","Magdelene Morse","Ohio","Furniture","Furnishings","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,-3.6892
"2017-10-27","Nona Balk","Florida","Office Supplies","Paper","Easy-staple paper",56.784,7,20.5842
"2017-10-27","Nona Balk","Florida","Office Supplies","Binders","Avery Hole Reinforcements",5.607,3,-3.9249
"2017-10-27","Nona Balk","Florida","Office Supplies","Art","Rogers Handheld Barrel Pencil Sharpener",6.576,3,0.5754
"2014-07-09","Darrin Sayre","California","Office Supplies","Binders","Avery Hidden Tab Dividers for Binding Systems",14.304,6,4.6488
"2014-07-09","Darrin Sayre","California","Furniture","Bookcases","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,7.049
"2014-07-09","Darrin Sayre","California","Office Supplies","Art","Prang Drawing Pencil Set",5.56,2,2.224
"2014-07-09","Darrin Sayre","California","Office Supplies","Paper","Xerox 1967",32.4,5,15.552
"2017-05-22","Vicky Freymann","California","Office Supplies","Art","Newell 350",9.84,3,2.8536
"2017-05-22","Vicky Freymann","California","Office Supplies","Art","Newell 333",2.78,1,0.7228
"2016-11-10","Scott Williamson","New York","Office Supplies","Binders","Presstex Flexible Ring Binders",3.64,1,1.365
"2016-11-10","Scott Williamson","New York","Technology","Phones","BlackBerry Q10",881.93,7,220.4825
"2016-12-02","Pauline Webber","Iowa","Office Supplies","Binders","GBC White Gloss Covers, Plain Front",115.84,8,54.4448
"2017-03-02","Ken Dana","California","Office Supplies","Binders","Catalog Binders with Expanding Posts",107.648,2,33.64
"2017-09-23","Doug O'Connell","Arkansas","Technology","Accessories","Microsoft Wireless Mobile Mouse 4000",199.95,5,63.984
"2017-09-23","Doug O'Connell","Arkansas","Office Supplies","Paper","Xerox 225",12.96,2,6.2208
"2014-02-11","Guy Armstrong","Missouri","Furniture","Chairs","Global Value Mid-Back Manager's Chair, Gray",60.89,1,15.2225
"2014-02-11","Guy Armstrong","Missouri","Office Supplies","Labels","Avery 483",14.94,3,6.8724
"2014-02-11","Guy Armstrong","Missouri","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders",9.64,2,4.4344
"2014-02-11","Guy Armstrong","Missouri","Furniture","Furnishings","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,53.2704
"2014-02-11","Guy Armstrong","Missouri","Office Supplies","Binders","VariCap6 Expandable Binder",51.9,3,24.393
"2014-02-11","Guy Armstrong","Missouri","Office Supplies","Storage","Fellowes Neat Ideas Storage Cubes",64.96,2,2.5984
"2017-11-11","Jeremy Lonsdale","South Dakota","Office Supplies","Supplies","Acme Titanium Bonded Scissors",25.5,3,6.63
"2017-09-02","Stephanie Ulpright","Washington","Furniture","Chairs","Global Leather Task Chair, Black",215.976,3,-2.6997
"2015-10-09","Fred McMath","Michigan","Furniture","Chairs","High-Back Leather Manager's Chair",389.97,3,35.0973
"2015-10-09","Fred McMath","Michigan","Office Supplies","Appliances","Belkin 8 Outlet SurgeMaster II Gold Surge Protector",269.91,5,53.982
"2017-11-24","Maribeth Yedwab","Tennessee","Office Supplies","Binders","Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,-7.782
"2017-11-24","Maribeth Yedwab","Tennessee","Office Supplies","Envelopes","Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,24.318
"2014-02-08","Nathan Mautz","Nevada","Furniture","Furnishings","Master Caster Door Stop, Large Brown",14.56,2,5.5328
"2015-09-25","Carlos Soltero","New York","Furniture","Chairs","Hon Comfortask Task/Swivel Chairs",102.582,1,6.8388
"2015-09-25","Carlos Soltero","New York","Office Supplies","Paper","Xerox 1923",20.04,3,9.6192
"2017-08-21","Pete Kriz","New York","Office Supplies","Binders","Avery Metallic Poly Binders",32.088,7,11.2308
"2017-08-21","Pete Kriz","New York","Office Supplies","Binders","GBC DocuBind TL300 Electric Binding System",4305.552,6,1453.1238
"2016-05-12","Harry Marie","New York","Furniture","Furnishings","OIC Stacking Trays",10.02,3,4.4088
"2016-05-12","Harry Marie","New York","Technology","Phones","Jawbone JAMBOX Wireless Bluetooth Speaker",631.96,4,303.3408
"2017-09-02","Alan Hwang","Kentucky","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine",1577.94,3,757.4112
"2014-10-10","Fred Chung","New Mexico","Office Supplies","Art","Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,112.574
"2016-05-26","Cathy Prescott","Florida","Office Supplies","Storage","Advantus Rolling Drawer Organizers",184.704,6,13.8528
"2016-05-26","Cathy Prescott","Florida","Technology","Accessories","Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...",47.92,2,11.98
"2017-12-01","Sean Christensen","Pennsylvania","Office Supplies","Labels","Avery 483",15.936,4,5.1792
"2017-12-01","Sean Christensen","Pennsylvania","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,-5.6007
"2017-12-01","Sean Christensen","Pennsylvania","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs",398.972,2,-28.498
"2016-09-20","Heather Jas","Washington","Furniture","Bookcases","O'Sullivan 5-Shelf Heavy-Duty Bookcases",163.88,2,40.97
"2017-09-11","Cassandra Brandow","Virginia","Office Supplies","Appliances","Hoover Commercial SteamVac",67.9,5,20.37
"2016-12-30","Evan Henry","Florida","Office Supplies","Paper","Embossed Ink Jet Note Cards",72.224,4,25.2784
"2017-09-02","Luke Weiss","Colorado","Office Supplies","Labels","Avery 519",11.696,2,3.9474
"2014-11-18","Michael Kennedy","Wisconsin","Furniture","Chairs","Office Star - Mesh Screen back chair with Vinyl seat",392.94,3,43.2234
"2015-11-21","John Huston","North Carolina","Furniture","Furnishings","Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,4.7712
"2017-06-19","Deborah Brumfield","Texas","Office Supplies","Binders","GBC Plasticlear Binding Covers",6.888,3,-11.0208
"2017-06-19","Deborah Brumfield","Texas","Furniture","Tables","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,-84.9615
"2017-11-30","Trudy Brown","Pennsylvania","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs",1079.316,6,-15.4188
"2014-04-23","Nathan Mautz","California","Office Supplies","Paper","Xerox 1891",48.91,1,22.9877
"2014-09-23","Thomas Thornton","Delaware","Office Supplies","Art","Newell 351",9.84,3,2.8536
"2014-09-23","Thomas Thornton","Delaware","Office Supplies","Binders","Ibico Covers for Plastic or Wire Binding Elements",34.5,3,15.525
"2017-03-02","Roland Schwarz","Texas","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder",0.556,1,-0.9452
"2017-11-17","Trudy Brown","Maryland","Office Supplies","Binders","Angle-D Binders with Locking Rings, Label Holders",43.8,6,20.586
"2017-05-28","Alice McCarthy","Ohio","Office Supplies","Paper","HP Office Recycled Paper (20Lb. and 87 Bright)",13.872,3,5.0286
"2017-05-28","Alice McCarthy","Ohio","Furniture","Bookcases","Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,-64.9376
"2015-04-18","Michael Paige","Texas","Technology","Accessories","TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,8.2848
"2015-04-18","Michael Paige","Texas","Technology","Phones","Grandstream GXP2100 Mainstream Business Phone",244.768,4,24.4768
"2015-04-18","Michael Paige","Texas","Office Supplies","Art","Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,6.5058
"2015-04-18","Michael Paige","Texas","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,-6.8992
"2015-04-18","Michael Paige","Texas","Furniture","Chairs","Global Geo Office Task Chair, Gray",56.686,1,-20.245
"2015-04-18","Michael Paige","Texas","Technology","Phones","Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5",97.968,2,6.123
"2015-04-18","Michael Paige","Texas","Office Supplies","Art","Newell 348",7.872,3,0.8856
"2015-04-18","Michael Paige","Texas","Office Supplies","Paper","Xerox 1994",15.552,3,5.4432
"2015-04-18","Michael Paige","Texas","Office Supplies","Binders","GBC Plastic Binding Combs",1.476,1,-2.2878
"2015-09-19","Marc Harrigan","New Mexico","Office Supplies","Art","Newell 323",8.4,5,2.184
"2014-03-25","Christina Anderson","California","Office Supplies","Art","Newell 35",6.56,2,1.9024
"2014-03-25","Christina Anderson","California","Office Supplies","Art","Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72
